score,content,sentimen
5,Keren,bukan keluhan
5,aplikasi mudah dibuka,bukan keluhan
5,Keren,bukan keluhan
5,aplikasi nyaa baguss and berguna buat presentasi,bukan keluhan
5,sangat berguna bagi kami.,bukan keluhan
5,Bagus,bukan keluhan
5,bermanfaat,bukan keluhan
5,Mudah digunakan utk tugas2 dan gratis,bukan keluhan
5,sangat membantu,bukan keluhan
5,Mudah dan cepat,bukan keluhan
5,ok mantap,bukan keluhan
5,good job,bukan keluhan
5,Profesional,bukan keluhan
"5,""wps mantab,sangat membantu"",bukan keluhan"
5,ok,bukan keluhan
5,semangat bagus menggunakannya dan sangat mudah. layanan cepat dan sangat dipercayakan. Trimakasih Tuhan Yesus memberkati 🙏,bukan keluhan
5,mempermudah dalam mengedit data,bukan keluhan
"5,""oke, bagus"",bukan keluhan"
"5,""aplikasi bagus, sangat membantu sekali"",bukan keluhan"
"5,""cukup bagus untuk proses pembuatan kata-kata ucapan maupun yang lainnya, Karena fitur-fiturnya sangat menunjang"",bukan keluhan"
5,mudah di pergunakan,bukan keluhan
5,membantu pengarsipan tugas,bukan keluhan
5,mod pencarian sangat lambat.,bukan keluhan
5,Mantap good 👍,bukan keluhan
5,Sangat membantu dlm pelaksanaan tugas,bukan keluhan
5,nice,bukan keluhan
5,lancar trus,bukan keluhan
5,Good,bukan keluhan
5,ok,bukan keluhan
5,mudah simple,bukan keluhan
5,sangat membantu tanpa harus buka komputer,bukan keluhan
5,siip,bukan keluhan
"5,""gak ada laptop, bisa pake ini buat nugas"",bukan keluhan"
5,sangat membantu,bukan keluhan
5,mantep,bukan keluhan
5,mantab,bukan keluhan
5,good,bukan keluhan
5,very usefull,bukan keluhan
5,sangat membantu dalam pekerjaan,bukan keluhan
5,Sangat membantu sekali dalam pekerjaan saya tanpa harus menggunakan Laptop ataupun PC,bukan keluhan
5,ok,bukan keluhan
5,👍,bukan keluhan
5,Alhamdulillah sangat membantu dalam membaca dokumen,bukan keluhan
5,sangat baik... terimakasih,bukan keluhan
5,ok,bukan keluhan
5,sangat istimewa dan mudah membaca semua file,bukan keluhan
5,aplikasi yang bagus dan sangat membantu,bukan keluhan
5,luar biasa,bukan keluhan
5,bagus kalau bisa jangan ada iklan,bukan keluhan
5,ok,bukan keluhan
5,mudah di buka & di baca,bukan keluhan
5,Sangat membantu untuk meliat pesan dalam bentuk pdf di Hp,bukan keluhan
5,sangat memuaskan,bukan keluhan
5,mantap,bukan keluhan
5,senang karena sangat membantu untuk membuka data,bukan keluhan
5,mantap,bukan keluhan
"5,""Aplikasi yg sangat membantu dlm mengolah berbagai dokumen. Cocok utk org kantoran, mahasiswa, para profesional lainnya"",bukan keluhan"
5,membantu,bukan keluhan
"5,""sangat membantu aplikasi ini,bisa edit dgn android sangat praktis"",bukan keluhan"
5,keren membantu untuk menulis dan memcatat di hape bagi yang belum ada laptop,bukan keluhan
5,oke,bukan keluhan
5,bagus,bukan keluhan
5,Alhamdulillah mudah membukanya,bukan keluhan
5,awalnya ku kasih⭐⭐⭐⭐⭐ tapi kejadian main upgrade langganan tahunan tnp pemberitahuan jadi aku kasih bintang ⭐ ini kronologinya 👇🏼 awalnya ADEKKU langganan yg 1hari cuma mau buat bikin tugas.. hbs itu gak dipakai. eh selang 3hari langsung kepotong 320.000 akun dananya tanpa verifikasi tanpa BABIBU. untuk anak kuliahan uang segitu berarti banget oooyyy.. MANA AJUKAN REFUND GAK BISA PULA. INI KATEGORINYA NYURI BUKAN???? thanks sudah balikin uang saku adekku 💙 KALIAN TERBAIK💙 UDH AKU GNT ⭐⭐⭐⭐⭐,bukan keluhan
5,cukup membantu,bukan keluhan
5,Good,bukan keluhan
5,simple dan sangat membantu,bukan keluhan
5,is the best,bukan keluhan
"5,""sangat luar biasa,boleh membantu baca semua jenis file. Tx🙏"",bukan keluhan"
5,minus nya hanya harus berlangganan saat mau mengonfersi file doc ke pdf,bukan keluhan
5,sangat membantu untuk berbagai kegiatan,bukan keluhan
5,sangat membantu,bukan keluhan
5,sangat membantu,bukan keluhan
5,Lebih simpel,bukan keluhan
5,sangat membantu.,bukan keluhan
5,bagus ..aplikasi wps ini 👍👍👍,bukan keluhan
5,sangat membantu buat laporan pekerjaan,bukan keluhan
5,suka aja SM aplikasi ini,bukan keluhan
5,Sangat fungsional dan mudah digunakan.,bukan keluhan
5,ok,bukan keluhan
5,sangat membantu untuk membuka file,bukan keluhan
5,sangat membantu dalam bekerja,bukan keluhan
5,sangat membantu untuk dokumen,bukan keluhan
5,Mohon Maaf Baru Saja Hari Ini Uang saya Ketarik 320.790 Karena Pembayaran Aplikasi WPS Saya Tidak Merasa Berlangganan Tapi Kenapa Uang saya Ditarik yaa Mohon Pemberitahuannya Supaya Uang Saya Kembali Lagi,bukan keluhan
5,lima bintang,bukan keluhan
5,bagus,bukan keluhan
5,Bagus,bukan keluhan
5,Sangat membantu untuk dokuman kerja,bukan keluhan
5,sangat membantu pekerjaan Saya,bukan keluhan
5,bagus dan mudah aplikasinya,bukan keluhan
5,aplikasi yg sangat membantu,bukan keluhan
5,sangat2 membantu dan bagus...good jobs.,bukan keluhan
5,saya sangat suka karna memudahkan pekerjaan saya,bukan keluhan
5,Sejauh ini WPS Office memberi layanan prima. Terima kasih.,bukan keluhan
5,sangat membantu untuk membuka dan membaca Dokumen,bukan keluhan
5,sangat puas,bukan keluhan
5,sangat membantu sekali,bukan keluhan
5,mudah,bukan keluhan
5,memudahkan dalam pembacaan documen,bukan keluhan
5,Bagus dan memudahkan,bukan keluhan
"5,""Pemakaian nya simpel dan mudah difahami buat pemula, mantap 👍"",bukan keluhan"
5,bagus,bukan keluhan
5,Sangat membantu pekerjaan,bukan keluhan
5,bagus,bukan keluhan
5,TOLONG SAYA BAGAIMANA CARA UANG SAYA KEMBALI..TIBA2 DANA SAYA DI SEDOT OTOMATIS MOHON BANTUANYA.,bukan keluhan
5,luar bias,bukan keluhan
5,bagus,bukan keluhan
"5,""mantap,,sangat membantu"",bukan keluhan"
5,Mantap,bukan keluhan
5,Bagusss dan luarbiasa,bukan keluhan
5,🤗🤗,bukan keluhan
5,sangat relevan,bukan keluhan
"5,""mantab, sangat membantu"",bukan keluhan"
"5,""Apk bagus, semoga gak ada kendala kayak sebelumnya"",bukan keluhan"
5,bagus sekali,bukan keluhan
5,mantap,bukan keluhan
5,sangat membantu,bukan keluhan
"5,""mantap, pengoperasian gampang"",bukan keluhan"
5,mantap👍,bukan keluhan
5,sangat membantu,bukan keluhan
5,sangat membantu dalam rekap pekerjaan,bukan keluhan
5,bagus,bukan keluhan
5,sangat bagus,bukan keluhan
5,gampang mencari dokumen y diperlukan,bukan keluhan
5,di perlukan,bukan keluhan
5,eps sangat mbantu untuk mbuat berbagai laporan,bukan keluhan
5,mantap,bukan keluhan
5,Memudahkan Segalanya,bukan keluhan
5,mantab,bukan keluhan
5,sangat membantu,bukan keluhan
5,sangat membantu,bukan keluhan
"5,""Saya merasa sangat terbantu oleh aplikasi ini, terimakasih sebanyak banyaknya pada WPS."",bukan keluhan"
5,Mantap bermanfaat,bukan keluhan
5,mantap,bukan keluhan
"5,""bagus, memudahkan kita membuka file word, Excel atau power point, dll di ponsel."",bukan keluhan"
"5,""bagus sekali, sangat bermanfaat"",bukan keluhan"
5,aplikasi ini oke banget,bukan keluhan
5,bisa membatu saya dalam mengerjakan tugas di hp,bukan keluhan
5,mantap dan mudah,bukan keluhan
5,𝑠𝑎𝑛𝑔𝑎𝑡 𝑚𝑒𝑚𝑏𝑎𝑛𝑡𝑢,bukan keluhan
5,👍,bukan keluhan
5,Sangat membantu,bukan keluhan
5,usefull alot,bukan keluhan
5,Sangat berguna simpan file...,bukan keluhan
5,sangat membantu,bukan keluhan
"5,""apps yg sangat bagus, mudah digunakan dan kualitas gambar yang baik."",bukan keluhan"
5,ok banget,bukan keluhan
5,mantap,bukan keluhan
5,good,bukan keluhan
5,sangat membantu pekerjaan saat diperlukan di tempat jauh dari perkotaan,bukan keluhan
5,sangat membantu,bukan keluhan
5,bagus,bukan keluhan
5,bagus,bukan keluhan
5,ok,bukan keluhan
5,sangat memudahkan,bukan keluhan
5,mantap dan yang pasti tidak usah berbayar,bukan keluhan
5,bagus banget dan bermanfaat,bukan keluhan
5,sangat membantu,bukan keluhan
5,ok,bukan keluhan
"5,""sebelumnya saya ingin mengucapkan terimakasih kepada pihak developer yang telah sigap menangani problem saya, disini saya mengalami masalah atas terjadinya pembayaran tidak sah yang mana di lakukan oleh pihak google playStore secara otomatis, saya mengalami kerugian sebanyak IDR 320.970, setelah saya menghubungi pihak developer aplikasi ini dan mengajukan pengembalian dana, kurang dari 5 jam dana saya telah di kembalikan, sekali lagi terimakasih banyak kepada tim developer 🙏"",bukan keluhan"
5,bagus,bukan keluhan
5,ok,bukan keluhan
5,aplikasi bagus,bukan keluhan
5,bagus,bukan keluhan
5,sangat bagus dan sangat membantu,bukan keluhan
5,mempermudah mencari dokumen,bukan keluhan
"5,""terimakasih bagus banget,sangat membantu"",bukan keluhan"
5,bagus,bukan keluhan
"5,""WPS OFFICE the best.. untuk refurnd dana tidak repot.. terimakasih WPS OFFICE.. JANGAN RAGU untuk memakasi aplikasi ini ,jika ada kendala developer fast respont. 💞❤️"",bukan keluhan"
5,bagus,bukan keluhan
5,tingkat lagi,bukan keluhan
5,kurangi iklan untuk kelancaran proses data,bukan keluhan
5,ok,bukan keluhan
5,bagus sangat membantu.,bukan keluhan
5,Developer 👍 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,bukan keluhan
"5,""terimakasihh developer wps, sangat cepat dan bisa mempertimbangkan maslah pengembalian dana🙏🙏, aplikasi rekomendasi, admin sangat tanggap dan cepat dalam merespon guys"",bukan keluhan"
5,memudahkan pekerjaan,bukan keluhan
5,Banyak membantu pekerjaan saya.,bukan keluhan
5,lmantab,bukan keluhan
5,gampang,bukan keluhan
5,mntap,bukan keluhan
"5,""susah buka document, karena harus berlangganan"",bukan keluhan"
5,sangat membantu dalam bekerja,bukan keluhan
5,Sangat membantu dan sangat bermanfaat. mantap,bukan keluhan
5,mantap,bukan keluhan
5,aplikasi yang bagus,bukan keluhan
5,bagus...,bukan keluhan
5,terimakasih sudah membantu,bukan keluhan
5,keren,bukan keluhan
"5,""tolong kembalikan uang saya,saya tidak tahu tiba² ada transaksi yang menyedot udang saya di dana yang saya sendiri tidak tahu klo ada langganan di apk ini🙏"",bukan keluhan"
5,kenapa baanya iklan ke wps pro berbayar,bukan keluhan
5,ya sangat mantap tapi agak sulit,bukan keluhan
5,sangat bermanfaat dan simple,bukan keluhan
5,bermanfaat,bukan keluhan
"5,""sangat membantu, mksh udah free, semoga bs langganan yg berbayar"",bukan keluhan"
5,sangat membantu.,bukan keluhan
5,cepat di pahami pada fitur fitur nya,bukan keluhan
5,dapat membantu menyimpan data yang telah lama,bukan keluhan
5,Masih coba coba..,bukan keluhan
5,aplikasi ok,bukan keluhan
5,CooL,bukan keluhan
5,sangat membantu sekali,bukan keluhan
5,top sekali,bukan keluhan
5,bagus,bukan keluhan
5,ini adalah aplikasi yang bagus simpel dan mudah dipahami,bukan keluhan
5,tolong tetap bisa kompatible untuk android lama seperti android 6,bukan keluhan
5,dapat digunakan di HP ketika tidak memungkinkan membawa laptop,bukan keluhan
5,oke,bukan keluhan
5,great and thanks,bukan keluhan
5,Good,bukan keluhan
5,mantap,bukan keluhan
5,emezinkk,bukan keluhan
5,👍,bukan keluhan
5,simpel cepat,bukan keluhan
5,Aplikasi keren dan sangat membantu penunjang aktivitas sehari hari,bukan keluhan
5,aplikasi ok,bukan keluhan
5,bagusssss,bukan keluhan
"5,""bagus, gk Lola"",bukan keluhan"
5,bagus,bukan keluhan
5,ini sungguh menambah bg yg menggunakan nya 👍,bukan keluhan
5,efektif efisien,bukan keluhan
5,bagus,bukan keluhan
"5,""Saya lebih mudah buka file laporan dlm bentuk word/Excel/pdf dll, gak perlu pakai lap top ma kasih."",bukan keluhan"
5,sangat membantu dalam pekerjaan,bukan keluhan
5,mantap,bukan keluhan
"5,""sekarang disuruh bayar, kenapa harus bayar dan berlangganan"",bukan keluhan"
5,very good,bukan keluhan
5,Bagus,bukan keluhan
5,Sangat membantu sekali dalam mengerjakan tugas,bukan keluhan
5,mantap,bukan keluhan
"5,""mudah,gampang banget pengoperasiannya,pokoknya siiip"",bukan keluhan"
5,mantap,bukan keluhan
5,ok,bukan keluhan
5,bagus,bukan keluhan
5,sangat membatu sekali untuk hal² mendesak trimakasih,bukan keluhan
5,mempermudah tugas,bukan keluhan
5,bagus banget,bukan keluhan
"5,""aplikasi office android yang menurutku paling bagus, dan terbaik🥰"",bukan keluhan"
5,guud,bukan keluhan
"5,""bagus gak lemot apknya, ram nyap di apk juga besar jadi nampung tugas/materi sekolah bisa banyak"",bukan keluhan"
5,Great 🔥🔥🔥🔥🔥,bukan keluhan
5,sangat membatu sekali dalam.pembuatan berkas,bukan keluhan
5,membantu sekali,bukan keluhan
5,sangat membantu saya,bukan keluhan
5,bagus,bukan keluhan
5,ok,bukan keluhan
5,wps office sangat membantu dalam pekerjaan saya menjadi lebih mudah. terimakasih,bukan keluhan
5,kirain uang 320.790 ga balik . ternyata balik 😭 terimakasih developer,bukan keluhan
5,oke membantu sekali,bukan keluhan
5,bagus sekali,bukan keluhan
5,Aplikasi ini sangat membantu,bukan keluhan
5,bagus,bukan keluhan
5,sangat menbantu,bukan keluhan
5,saldo dana saya terpotong tiba tiba tolong saya ingin mengajukan refund,bukan keluhan
5,mantap,bukan keluhan
5,sangat membantu,bukan keluhan
5,sangat membantu pekrjaan,bukan keluhan
5,sangat membantu untuk membuka file di hp.,bukan keluhan
5,Sangat membantu,bukan keluhan
5,sangat bermanfaat untuk mengerjakan tugas sekolah tanpa laptop/komputer,bukan keluhan
5,sangat membantu kerja saya,bukan keluhan
5,Semakin maju,bukan keluhan
5,lebih mudah dalam penampilan,bukan keluhan
5,mantab,bukan keluhan
5,mantap,bukan keluhan
5,sangat membantu untuk buka dokument,bukan keluhan
5,good job,bukan keluhan
5,tambahkan fitur yg lebih baik dan di pahami,bukan keluhan
5,sangat rekomended,bukan keluhan
5,best,bukan keluhan
5,mantap,bukan keluhan
5,sangat membantu,bukan keluhan
5,good job,bukan keluhan
5,dapat berguna dlm kegiatan kami,bukan keluhan
5,sangat membantu,bukan keluhan
5,lebih mudah mmbuka file pdf,bukan keluhan
5,Ok,bukan keluhan
5,Mudah digunakan,bukan keluhan
5,ok membantu sekali,bukan keluhan
5,Bagus sekali tapi banyak iklannya,bukan keluhan
5,doing everything make so easy,bukan keluhan
5,mantap,bukan keluhan
5,bagus N mantap josssss,bukan keluhan
5,sangat membantu,bukan keluhan
5,kami bisa melihat informasi2 yg kami butuhkan.,bukan keluhan
5,sangat membantu pekerjaan,bukan keluhan
5,sangat membantu,bukan keluhan
5,good,bukan keluhan
5,mantap,bukan keluhan
5,mantap sangat membantu sekali,bukan keluhan
5,lumayan bagus,bukan keluhan
5,good,bukan keluhan
5,Verry good👍aflication🙏,bukan keluhan
5,bagus bermanfaat,bukan keluhan
5,good,bukan keluhan
5,good,bukan keluhan
5,keren dan sangat membantu,bukan keluhan
5,mantap,bukan keluhan
5,ok,bukan keluhan
5,sangat membantu,bukan keluhan
5,baik,bukan keluhan
5,mantap,bukan keluhan
5,cepat di gunakan,bukan keluhan
5,app mendukung smua format yg d btuhkan untuk bekerja,bukan keluhan
5,semoga dapat bermanfaat untuk semua...,bukan keluhan
4,terlalu banyak memakan waktu,bukan keluhan
"4,""saya kepencet berlangganan dengan tidak sengaja, dan uang di dana kok tiba tiba ketarik , terus gimana ya cara mengembalikan dana saya , padahal saya lagi butuh banget malah ketarik otomatis 😭😭😭😭"",bukan keluhan"
4,bagus,bukan keluhan
"4,""saya menggunakan WPS sudah hampir 10 tahun, dan sangat mudah digunakan, fiturnya hampir lengkap. semoga selalu lancar, dan banyak peminatnya"",bukan keluhan"
4,sangat membantu,bukan keluhan
"4,""cukup membantu,dan mempermudah"",bukan keluhan"
4,ok banget,bukan keluhan
"4,""tolong pihak developer dan google play untuk bantu pengembalian saldo dana saya sebesar 219.800 di karenakan pembelian tanpa verifikasi dari saya, terimakasih"",bukan keluhan"
4,ok,bukan keluhan
4,kayak nya bagus apkasi ini saya coba dulu,bukan keluhan
4,semoga lebih baik,bukan keluhan
4,mantab..,bukan keluhan
4,banyak iklanya,bukan keluhan
4,aplikasinya bagus dan sangat membantu. tapi sy kasih bintang 4 dlu krn masih banyak iklan,bukan keluhan
4,sangat membantu,bukan keluhan
4,biasa aja,bukan keluhan
4,sangat membantu dalam mengerjakan tugas,bukan keluhan
4,Serba mau bayar semua!!!!,bukan keluhan
4,cukup membantu proses filling dokumen dg MS office,bukan keluhan
4,memuaskan,bukan keluhan
4,sangat cocok dan membantu,bukan keluhan
4,Alhamdulillah dana yang kesedot sudah dikembalikan pihak wps setelah mengajukan pengembalian. Saran saya jangan asal potong saldo dana pengguna wps untuk kedepannya,bukan keluhan
4,oke,bukan keluhan
4,Bagus tapi kadang kadang suka gabisa diskroll,bukan keluhan
4,sejauh ini aplikasi utk membuka file office yang mudah digunakan ya wps office ini,bukan keluhan
"4,""kalo bisa jangan dikit' pro, biar untuk pelajar itu enak"",bukan keluhan"
4,mempermudah laporan,bukan keluhan
4,sangat membantu untuk mengetik tugas-tugas ringan seperti tugas sekolah dan tugas-tugas sekolah,bukan keluhan
"4,""sempet ketelen uangnya di apk sini, tp top guys apknya cepet ngembaliinnya kurang dari 24jam... intinya kl ada kendala langsung email biar segera di atasi. terimakasih"",bukan keluhan"
"4,""bagus, tapi banyak iklan"",bukan keluhan"
"4,""thnks udh refund dana, lain kali perbaiki fitur nya."",bukan keluhan"
4,oke sangat membantu,bukan keluhan
4,lumayan membantu kerja kerja sekolah.,bukan keluhan
"4,""good , jmn dgitalisasi"",bukan keluhan"
4,wps banyak membantu pekerjaan,bukan keluhan
4,cukup membantu ... dan baagus,bukan keluhan
"4,""bagus, membantu aku dalam membaca file di hp yg gak ada aplikasi pembaca file nya. cuma iklannya bikin emosi"",bukan keluhan"
4,saya sangat suka dengan wps office-pdf,bukan keluhan
4,oke lah.cuma kadang ada iklan y,bukan keluhan
"4,""bagus,tapi suka double kalau disimpan"",bukan keluhan"
4,bagus,bukan keluhan
4,dokumen yang sudah di buka akan doubel,bukan keluhan
4,Good job!,bukan keluhan
"4,""bagus aplikasi nya,ini sangat membantu saya untuk membuat nofel,cerita,dan surat"",bukan keluhan"
4,biaya berlangganan terlalu tinggi,bukan keluhan
3,cara split tabel bagaimana sih? dari tadi susah benget cara split tabel. kasih tahu dong.,bukan keluhan
"3,""sekarang apa - apa harus bayar , dulu ga bayar bayar ."",bukan keluhan"
3,gua udah bayar juga masih aja banyak bug,bukan keluhan
3,kebanyakan iklan!,bukan keluhan
3,banyakan iklan,bukan keluhan
3,sangat bagus,bukan keluhan
3,bagusss tapi kalau mau gabungin 2 dokumen harus premium jadi maless,bukan keluhan
3,bagaimana caranya saya bisa refund ? Karena pembayaran secara otomatis tanpa ada persetujuan dari saya,bukan keluhan
3,baik,bukan keluhan
"3,""Hai Developer terhormat mengapa sistem membayar otomatis, dan saya mengalami kerugian sebesar Rp Rp 420.690,00 padahal saya tidak ada persetujuan dari saya, saya benar benar kecewa, sudah ada pengajuan pengembalian dana, namun di tolak,berikan saya solusi dong admin Developer terhormat... padahal fitur-fiturnya engga kalah sama yang biasa aja,"",bukan keluhan"
3,kurangin dong iklan nya,bukan keluhan
3,aplikasi nya memotong dana tanpa konfirmasi dan sudah di ajukan pengembalian dana tapi belum di proses mohon kembalikan dana saya sebesar 65.000 terimakasih atas kerja sama nya,bukan keluhan
2,kasih 2bintang dulu kalau dia membantu kasih 5bintang,keluhan
2,ditingkatkan lagi untuk upgrade otomatis,keluhan
2,saya kasi bintang 2 karena saya meminta pengembalian dana saya yang tidak sengaja tertekan untuk pembelian item aplikasi mohon konfirmasi nya,keluhan
"2,""tolong kembalikan uang saya seharga 296 rb,ketarik otomatis,saya tidak sengaja kepencet dari langanan tersebur,tolong kembalikan uang saya,saya sangat butuh 🙏🙏🥹"",keluhan"
2,aplikasi gak jelas dan ribet.,keluhan
"2,""Tolong dana saya dikembalikan yang dipotong tadi subuh, saya tidak merasa melakukan langganan."",keluhan"
"2,""kasih bintang 2 dlu,msh harus update sih."",keluhan"
"2,""saya mohon kembali🙏 untuk yang bertanggung jawab dalam aplikasi ini, tolong kembalikan uang saya.. saya tidak pernah mendaftar kan sebagai langganan kemudian secara otomatis uang saya terpotong 400k 🙏🙏 mohon bertanggung jawab dan kembalikan uang saya.. pdahal aplikasi nya sudah lama saya hapus sudah ada sebulan yang lalu, tiba2 pas saya cek uang saya terpotong karena aplikasi ini.. segara kembalikan uang saya.. karena saya juga punya bukti2 nya juga kalo aplikasi ini yang ptong uang saya ☺️"",keluhan"
2,MLS BGT PAS MAU UBAH JD PDF HRUS PRO DL... W KAN GMW BAYAR BAYAR SEGALA. TRS JG PAS DIBAGIIN MAKALAH W JADI ANCUR STRES!!! MLS BGT SM SMUA APLIKASI INDONESIA YG KEBELET NAIK HAJI!! 🤬🤬 SKRG W DIKIRA GBSA NGETIK SM TEMEN W TNGGUNG JWAB LU 😮‍💨😮‍💨,keluhan
2,mau sv aja harus bayar apaan bngt,keluhan
2,kenapa tiba-tiba aplikasi melakukan Transaksi tanpa persetujuan saya,keluhan
2,lumayan bagus,keluhan
2,tolong bagai developer jangan berbayar saya sebagai siswa SMP sedikit kesusahan kalao sedang buat tugas sekolah.,keluhan
2,tolong kembali uang saya 320.790k,keluhan
2,kecewa main potong saldo aja pdahal bggaa pernah berlangganan pengajuan pengembalian dana punn ditolakk,keluhan
1,saya sudah mengirim pesan lewat email tapi belum dibalas saya ingin membatalkan pesanan dan ingin mengembalikan dana saya di shopee paylater saya tidak mau langganan saya tidak tau kalau langganan 1 tahun saya kira cuman 3 hari dan 1 lagi kok bisa perpanjang sendiri langganan 1 tahun harus ada persetujuan lagi biar pengguna tidak kecewa sekali lagi balas email saya,keluhan
1,saya mau membatalkan Eps saya.. gimana caranya,keluhan
1,Download beginian doang 105mb kocak,keluhan
"1,""tolong kembalikan dana saya 🙏 awalnya saya hanya mencoba fitur free trial 3 hari dan setelah itu saya lupa untuk menonaktifkan subscribenya. dan juga, metode pembayaran saya adalah shopeepay, kenapa kalian seenaknya memotong saldo di seabank saya tanpa meminta persetujuan apapun? saya rasa hal ini tidaklah rasional untuk dilakukan, mohon niat baiknya untuk mengembalikan dana saya karena saya sama sekali tidak memakai aplikasi ini 🙏🙏😭"",keluhan"
1,layar hitam aps gaguna,keluhan
"1,""kenapa tiba tiba kena langganan 1 tahun, dan saya tidak tahu tentang hal tersebut dan tidak merasa membeli, saldo langsung ke potong 320.790 dan saya posisi sedang sangat butuh uang tersebut buat bayar UKT kuliah saya, mohon di proses segera tim WPS terimakasih"",keluhan"
1,males banget tiba tiba uang kesedot 320rb padahal gaada niat buat berlangganan sangat merugikan,keluhan
"1,""saya juga sama, berlangganan yg sehari tpi tiba tiba berlanjut dengan harga 320rb, tolong kebijakan nyaa"",keluhan"
1,saya mencoba berlangganan free tapi beberapa saat tiba tiba ketarik otomatis dari akun dana ke wps office senilai Rp 296.098 saya mohon kembalikan uang saya saya sangat membutuhkannya buat makan,keluhan
"1,""Min saya cmn buat nyimpen file lamaran kerja saja nyoba langganan 3 hari,eh kmrin tgl 8-8-25 sodara saya ngirim uang jam 10:09 pas saya mau narik jam 11:40 pas saya liat saldo ternyta sudah terpotong jam 11:17 saya sudah mencoba pengembalian dana tidak bisa Min saya coba hubungi cs dana sama google tetep gbisa pas saya mau hbngn cs Wps malah gaada, tolong di perbaiki Min cs nya masa suruh gabung grup udah mah gaada lagi grupnya,saya minta pengembalian juga Min,sy nyoba langganan buat lmran krja"",keluhan"
"1,""Dear Developers, I am writing to request a refund for an unauthorized purchase made on my account. The item was purchased by another person using my device without my knowledge or consent. I discovered the transaction through a confirmation email, which stated that the payment was declined. However, my account was still debited for the full amount, and I have suffered a financial loss.My previous refund request was rejected by Google for an unclear reason. help me please"",keluhan"
1,sangat tidak recommended,keluhan
"1,""Tolong kembalikan uang saya, saya tidak merasa berlangganan aplikasi seperti ini, kenapa dana saya di potong tiba"""""",keluhan"
"1,""untuk teman-teman hati hati sama aplikasi ini, karena barusan saldo saya hilang 714.000 kesedot sama aplikasi ini, saya sudah mengajukan pengembalian dana tapi ditolak😭, ya allah Mana Duit kurang sisa itu lagi😭"",keluhan"
"1,""tdk bisa memakai fitur berbagi berkas lagi, cuma ada berbagi tautan berkas"",keluhan"
1,saldo dana saya tiba 2 kesedot ini apk tolong kembalikan saldo saya saya,keluhan
1,Saya berlangganan sehari saldo saya kesedot tidak sengaja 320.000 ..tolong kembalikan uang saya tolong,keluhan
1,saya berlangganan cuma untuk 3 hari tetapi saldo saya ditarik 320rb tanpa persetujuan saya gimna ini cara ngembaliin nyaa tolongg pihak apk wps,keluhan
1,ngedit susah gk bisa diedit besok dikumpulin bikin stress,keluhan
1,pdf gambar aja harus bayar,keluhan
1,super lemot,keluhan
"1,""Cuman nyoba gratisan tatau nya langsung kena berlangganan 1 tahun , ga ada konfirmasi sama sekali dana langsung terpotong"",keluhan"
1,sangat buruk bagaimana bisa melakukan pembayaran otomatis secara tiba-tiba dan tidak ada id transaksi google?,keluhan
1,saya tidak merasa berlangganan tapi disini saya tiba2 ada tagihan tergutang 320.000mohon di kroscekk,keluhan
1,aplikasi ribet,keluhan
1,maaf saya tidak ingin berlangganan tapi kenapa tiba-tiba saldo dana saya terpotong mohon pengembalian dana saya karena saya tidak memakai aplikasi ini lagi. mohon dibantu pihak aplikasi,keluhan
"1,""ketika scroll ppt selalu terganggu dengan opsi edit, padahal jari mau scroll malah muncul opsinya. ganggu sekali"",keluhan"
"1,""saya sangat kecewa dengen aplikasi ini sebelumnya saya cuman berlangganan 3 hari, tapih tiba tiba di hari ke 4 saldo dana saya kepotong 320.972 dan tidak di kembalikan tolong tinjauka lagi aplikasi ini karena banyak yang mengalami pembelian tidak sah"",keluhan"
1,tiba2 langsung motong saldo padahal belum disetujui,keluhan
1,otomatis pembayaran 320.000 tanpa ada verifikasi pembayaran dan dana juga belum kembali,keluhan
"1,""tolong saldo saya ketarik 320 ribu, awalnya coba premium seribu, kenapa ketarik tanpa notif"",keluhan"
1,jangan sesekalai mencoba gratis soalnya saldo punya saya ke ambil sendiri,keluhan
1,kikir apa apa bayar,keluhan
"1,""saya cuman berlangganan 3 untuk emergency waktu bulan juli, tiba tiba tanggal 6 Agustus 2025 saya mendapatkan notifikasi jika uang diDana saya terpotong 320 ribu untuk berlangganan 1 tahun, saya sangat keberatan untuk itu dikarenakan tidak ada konfirmasi tiba tiba langsung kepotong, saya harap saya mendapatkan pengembalian dana saya, karena saya sangat butuh uang itu"",keluhan"
1,hati hati situs ini bisa menarik dana tanpa d stujui sangat kecewa. dana tidak bisa di ambil lagi hati hati lebih baik jangan dowload aplikasi ini dana ter potong 320ribu sumpah Demi allah,keluhan
1,fitur berbayarnya dihapus aja gaada pemberitahuan malah langsung ke sedot dana saya,keluhan
1,apk kikir semua harus berbayar,keluhan
1,Aplikasi anjinggg,keluhan
"1,""banyak bug, ngedit pdf tulisannya berubah sendiri, ribet, gak praktis, dan banyak iklan"",keluhan"
"1,""berlangganan 3 hari 1.100, setelah itu langsung otomatis potong langganan yang 1 tahun, tidak ada info apapun tidak ada konfirmasi apapun terkait hal pembelian tersebut. mohon pencerahannya untuk pengembalian dana, 320.000 bukanlah uang kecil, saya sudah mengirim kan Gmail. namun belum di bales. mohon di bales🙏🏻"",keluhan"
