score,content,sentimen
1,"game bapuk bagusan H.O.K kalau hok game adil respon cepet ini game respon lossss terus laporan gk di gubris, sorry bos game bisa maju karna Player saran gua lo jgn kapitalis besar kepala pengen menang sendiri, kalau lo sikap gitu suruh keluarga lo yg main terus atur sama lo",keluhan
1,gamenya niru honor of king,keluhan
1,"hapus sistem pemilihan role, gw sebelum ada ini sistem selalu main gold tapi setelah ada ini sistem gw jarang bgt main gold gara gara itu mmr gold gw turun semua karena jarang atau hampir gapernah main gold, tolong segera di fiks sistem yang katanya bisa bantu player solo tapi malah ngerugiin",keluhan
1,"woi ini game apa sampah gak ada ke adilan gw pas main ni game di mode offline bukan nya seneng malah tambah kesel emng sampah masa counter hero yang kita pakai ada di musuh dan demeg nya di lebih lebihkan pokok nya dameg di lebih lebih kan coldown di persingkat dll, itu untuk siapa ya untuk BOT nya emng gak jelas kalau bisa ku kasi bintang 0 dah ni game tapi ada sisi baik nya sperti dm kuning dan skin gratis semoga monton adain lagi di bulan Desember atau Agustus",keluhan
1,"game aneh pembagian tim tidak merata untuk pembagian seperti di setting tim, percuma ada fitur baru yang kalo pembagian tim masih seperti yang sudah²",keluhan
1,"lu ngasih tim yang bener lahh, dari sekian banyaknya yang download masa iya gua di kasih tim dongo Mulu",keluhan
1,gamenya bagus tapi developer nya kikir sama kalo ngasih menang cuma 5 di kasih lose trek 8 kan rugi t blok,keluhan
1,game rusak gak jelas yang main kebanyakan robot cuma bikin emosi main game ini,keluhan
1,game cacat,keluhan
1,"kenapa si makinnya di update makinnya season baru makinnya juga pemilihan tim gak jelas, yg bener aja lo di tim player baru semua sedangkan tim musuh player lama semua yg udah imortal, game nya udah turun lo ratingnya, jadi males main",keluhan
1,"main mobile legend sekarang kaya di seting, menang 2 x seterusnya ngasih lawan yg berat, sellu kaya gitu, jadi males main sekarang. ga adil.. mending main FF lebih seru",keluhan
1,ml gw tolol game GK guna game mati suri game jelek GK usah pada download teman teman,keluhan
1,tolong perbaikilah drak sistem,keluhan
1,Game kikir Mending Pindah HOK,keluhan
1,gem lol darsistem lawan gak sepadan pin dah geem sebelah aj udah muak,keluhan
1,game gendeng kalo kalah,keluhan
1,"game sampah, aneh dapet tim jelek mulu",keluhan
1,"game gajelas, jangan download game ini",keluhan
1,"game opo iki suu, matchmaking gapernah seimbang toll",keluhan
1,game apalah ini dapet tim ga seimbang sama lawan,keluhan
1,game gajelas di temuin slalu sama tim ganiat maen,keluhan
1,benerin makcingnya kocak masa honor ketemu imo,keluhan
1,ayolah masa replay saya ilang semua cuma karena offline doang aneh amat gimana mau rekam coba ada update juga gak padahal ketentuan update biasanya kagak gini aneh banget,keluhan
1,"benerin noh sistem match ny,sering kali ketemu tim bot, computer,kalah terus menerus,sekalian aja hapus ni game dari apk play store",keluhan
1,game babi,keluhan
1,"SYSTEM GAJELAS GW MAIN TRIO GLORY KETEMU PLAYER SOLO HONOR GAME GAJELAS, MINIMAL SYSTEM NYA DIRUBAH PLAYER YANG TRIO KETEMU PLAYER DUO INI MALAH KETEMU YANG SOLO + HONOR",keluhan
1,"buat aturan baru gak bisa chat saat maen maupun selesai maen. gak guna buat aturan tetap aja masih banyak dark sistem, mending hapus aja aturan baru itu. IQ jangan letak di telapak kaki dong, letak di tempat yang seharusnya. paham tak yang ngolah mobile legend ini!? buka matamu lebar-lebar, jangan pura-pura rabun matamu",keluhan
1,gak sehat main game ini,keluhan
1,gem bikin emositim nggak seimbang makin kesini makin nggak jelas losetreak 5 kali wajar tapi ini 20 kali,keluhan
1,karena game nya gk hoki gaca gk dapat dapat burik,keluhan
1,ketemu WR renk nya 40% gimana nihhh montoon gimm mumm rusak,keluhan
1,game jaringan gak stabil jelas jelas sinyal gw lancar,keluhan
1,game nya bagus cuma kasih lawan yang sepadan lah,keluhan
1,banyak beban,keluhan
1,korban lose streak,keluhan
1,game kaya tai,keluhan
1,game kontl,keluhan
1,tim nya parah bet,keluhan
1,developer kikir ga mentingin kualitas,keluhan
1,"musuhnya ex immortal padahal tim gada yang ex immortal, lose streak 7, tim nya bot mulu",keluhan
1,MONTOON KNP GW DAPAT TIM BEBAN MULU KASIH TIM BENAR DIKIT LAH!,keluhan
1,game rusak,keluhan
1,"kecewa bgt sm sistem role, jujur aj ini game jadi boring bgt bgt, 1 season full main di roam?? Jelek bgt, membatasi kebebasan bermain player solo!!",keluhan
1,TIM BEBAN MULU HAPUS AJA kntI,keluhan
1,game penambah setress,keluhan
1,lawan tak seimbang,keluhan
1,game burik,keluhan
1,game rusak keterangan ping bagus namun lag parah jangan kan keluarin skil waktu di pase loading masuk in game selalu di nyatakan afk pdhl baru 21%.di ingame lah parah semua delay tapi ping ijo dan bagus.nanti tiba tiba jaringan terputus namun ping masih stabil pdhl make wifi plus data seluler,keluhan
1,"gila gila, lagi asyik asyik main tiba tiba re-login dengan sendirinya. dan saat loading selesai dan setelah memasuki kedalam game tiba tiba kalah",keluhan
1,kalok kasih musuh yang Susah susah tpi kalok nyariin temen yang tolol tolol.. gk adil ini gk adil,keluhan
1,game tolol,keluhan
1,KOCAK BNGT MONTON.MAIN DI GLORY HONOR .MASA DI TEMUIN TIM EPIC AMA LEJEN KOCAK MONTON. KOCAK KOCAK.PENGERTIANYA MANA SHI,keluhan
1,jaringan lancar tapi lag buat main,keluhan
1,moonton role game gak jelas 🐷,keluhan
1,langsung tobat main ml solo ketemu tim dark system Mulu layla exp lah gord jungler lah Miya jungler lah dah kerasa pengen pensiun main ml kalo begini terus apalagi sistem baru sudahlah miya roam,keluhan
1,game bugill,keluhan
1,"fitur pada season ini benar benar tidak bikin adil dan ketidaksetaraan disisi mereka bermain dengan baik dengan kapasitas permainan tingkat tinggi sedangkan tim saya bermain dengan kualitas buruk, merugikan tim dan tidak bisa bermain dengan baik bahkan seperti push dan laning saja yang merupakan dasar mereka tidak bisa sangat membosankan bermain dengan player seperti ini ( solo player👍🏻)",keluhan
1,"apasih maunya, hari hari dikasih tim ampas, sini uda main susah payah segala macem, eh malah dapet tim kaya sampah, kalo gini caranya malah makin banyak yang pensi tolol, tolong lah rubah lagi sistem pembagian timnya, makin lama makin bosen gua main ml, uda tim nya ampas, event gitu gitu doang, game sampah",keluhan
1,muntun gua ketemu drak sistem Mulu lost strike 20 kali tolong lah,keluhan
1,game stresss,keluhan
1,game nya kek gini masa gua ga gunain diamond gua sama sekali tapi tiba tiba ilang diamond gua 100D kan as,keluhan
1,game ini seperti judi online awal dikasih menang akhir dikasih kalah,keluhan
1,mobile legends Sagan saru,keluhan
1,makin lama makin GK adil drak pick nya ...banyak di kasih yang kawan troll Mulu ...mendingan kabur ke game sebelah kalau ml sekarang makin eror ketemu tim yang merugikan trus ...,keluhan
1,game ga adil,keluhan
1,"ML sekarang membosankan setelah ada fitur pemilihan role, saya sangat bosan diberikan role itu terus padahal saya ingin dapat role lain. Bodo amat ga mencapai high rank daripada saya bermain dengan role yg sama tidak bisa menentukan sendiri",keluhan
1,"beg000000, ngasi tim ga waras, musuh bot tim lebih bot",keluhan
1,untuk montoon tolong player yg melakukan feed di benned aja akun nya... susah naikin bintang,keluhan
1,pembagian yg tidak adil yg bikin naik darah,keluhan
1,kenapa ini moonton kenapa saya gak bisa login,keluhan
1,keren burik,keluhan
1,sering dapet teman teman nggk jelas menang sekali di kalah terus menerus,keluhan
1,saya kasih bintang satu karena udah niat main di rank malah di kasih tim yg beban atau musuh yg terlalu kuat sampai bintang rank saya turun dengan drastis,keluhan
1,game cuki,keluhan
1,Gem,keluhan
1,apalah epic abadi,keluhan
1,karena monnton pelit aku gak di kasih menang,keluhan
1,"game sampah, sistem bobrok, musuh ga sesuai tier, tombol report cuma buat pajangan gada pengaruhnya sama sekali",keluhan
1,Tolong lah kalau kasih match yg bagus dikit tim ya( game cacat ga ramah buat orang stres),keluhan
1,GAME SETTINGAN MASA KALO KITA LAGI WINN TRUS DI KASIH TIM YANG BENER KALO LAGI LOSE TRUS DI KETEMUIN AMA LEGEND LAWAN NYA GLORY KAN GILLA YAA,keluhan
1,game ini terlalu gampang padahal saya sudah mythic tapi ko ketemu musuh yang bot,keluhan
1,ml sneh,keluhan
1,"GAME RUSAKKKK, MATCHMAKING GA SEIMBANGGGG RATE BINTANG 1 AJA GUYS",keluhan
1,tolong itu fitur lane nya bnerin gue dah hapus stres,keluhan
1,gak adil server sering eror,keluhan
1,gak imbang ngasih tim nya,keluhan
1,"game aneh suka ngasih team gajelas, update doang gede gede an tapi masalah playernya aja ga di hukum tegas, percuma jago ketemu team nya aja kaya Computer buang waktu banget",keluhan
1,"Tolong lah moonton kasih tim yang benar lah, masak tim lawan sama tim sendiri gak sebanding,tim sendiri bego,tim lawan jago/pro,capek kalah terus #playersolo..",keluhan
1,bnyak player kek dongo udh gitu malah di satuin sma org yg push makin burik aja!! woiiiii gimna si sistem monton!!! MOONTON GIMNA WOIII PUSH RANK SOLO DISATUIN SMA TEAM DRAK SISTEM TERUS!!!! DARI MHITYC 18 SMPE MHITYC 4 GILA AMAT INI SISTEM MONTON MAKIN KESINI MAKIN TIDAK JELAS GAME SAMPAH!!!,keluhan
1,konyol,keluhan
1,Game ga jelas tim gua darks sistem semua gakkk ada adil nya,keluhan
1,game 💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩 komitmen adil moonton 💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩 UNINSTAL ML MASI BANYAK GAME MOBA LAIN,keluhan
1,dah 4 hari ketemu tim tolol Mulu sedih kn musuh jago jago in game masalh muntoon lanco,keluhan
1,"pihak monton tolong perbaikilah jika kita main solo ketemu tim trol beban trus merugikan jangan diam saja bagi tim yang adil, musuh mytik glory, tim kita sendiri epic kan gak adil, setiap main solo gitu terus haih muak dah, hari2kena troll u",keluhan
1,kontoll gw lose streak 5 kali top up dm nya gk masuk padahal 100dm itu mahal,keluhan
1,guadi kasi kalh terus,keluhan
1,"Dark Sistem, ya kali random cuma bisa satu lane ( exp ) tapi dia dapet jungle kan 🐷, mana dapetnya satu team bocil² sekolahan sd smp yg g tau main lagi",keluhan
1,"fiturnya ga enak, spam main solo di kasih tim ga bener mending HONOR OF KINGS",keluhan
1,game kikir,keluhan
1,game dog,keluhan
1,"match making nya ga ramah, game taik, banyak player dark sistem, jelas² 5v5 tapi main masing ya rata hero empuk. rugi download ngabisin kuota internet doang",keluhan
1,kasih tim gak guna capekkk tiap hari gendong kalah,keluhan
1,Woy anj gua maen pink bagus tapi kenapa di game lag Mulu kon game bab1,keluhan
1,game gak imbang ngasih musuh jago pas tim sendiri gak dikasih tim jago malah tim dark sistem mana bikin stresss mending hok aja gak bikin stress kalo kalah mana seimbang lagi musuhnya di hok,keluhan
1,Coba benerkeun ml na ku sia Menya aing main di glory IMO.tim na teh NU kararitu wae njiis + sinyal na Alus tapi ngeleg wae pas maen aneh.aing jadi turun wae gara² tim na dongo (Hapus drak sistem),keluhan
1,"game nya seru banget sumpah Demi allah seru banget, buat lu pada yg pengen ngerasain wajah cepat tua dan rambut mundur belakang download aja ni game lumayan nambah"" beban pikiran",keluhan
1,"BYEBYE MOONTON, HONOR OF KING IM COMINGGGGG ><",keluhan
1,ada 3 masalah 1 : kenapa saya baru memenagkan 2 game kalah selalu 4 game kenapa ya? 2:saya kalo main sering leg padahal jaringan bgus 3:seperti yang pertama tadi saya main menang 2 game kalah4 game begitu terus udah mau 1 minggu kenapa ya,keluhan
1,tim nya terlalu pokke :),keluhan
1,game draft yg cacat kbanyakan akun jokian dan nyusahin rank dan skil gk sesuai. emang dasaran nya game cacat,keluhan
1,"game goblog cape ajig main tiap hari di kasih tim tolol terus dari meytik bintang 23 turun lenjen 1 bintang 3 parah monton, saya mau ngasih tau ke smua yg main mobalegen udah hapus aja pindah ke honor of king biar ga setres.",keluhan
1,woi moonton kasih go main rank lu gua kasih bintang 5,keluhan
1,kalo kasih tim yang bener game rusak,keluhan
1,game cuma buang2 waktu isinya dark sistem,keluhan
1,game apa ini cuk...main ngak jelas dapat tim paok,keluhan
1,suka suka kau lah monton ngasih tim,keluhan
1,game tai asu.musuh gak ngotak.tim kita troll su..,keluhan
1,"WOOOOYYY MONYEEEEEEETTT,KALAU AKUN UDAH GK DI MAENKAN LAGI,HARUSNYA UDAH DI KELUARIN OTOMATIS JANGAN DI TAUTKAN TERUS,DI GAME2 TG LAIN JG GT..INI MAH,MAU MASUK AKUN LAMA,GK BISA,MASUK AKUN YG LAINNYA LAGI GK BISA,MASIH DI TAUTKAN TERUS..DASAR GOOOBBLLLOOOOOKKKK..,",keluhan
1,"game gaje semua player di kasih LS burik""",keluhan
1,moonton bangkrut.,keluhan
1,"Game yang sangat-sangat tidak adil,rank musuh lebih tinggi di bandingkan dengan tim sendiri. Intinya ini game aneh.",keluhan
1,"JANAN DOWNLOAD GAME INI ,NANTI DIKASIH KALAH TERUS",keluhan
1,saran saya kalo main itu minimal imbang lah masa musuh nya 5 gg lah timku 2 drak sistem,keluhan
1,game apaan kebayakan orang tolol makin tolol,keluhan
1,apalah dapat drag sisitem berilah yang gacor biar gak kalah gua,keluhan
1,Banyaknya cheater yang menyebabkan lag secara tiba-tiba berkeliaraan.,keluhan
1,"perbaiki msalh sinyal,sering drop jaringan",keluhan
1,"selalu ke temu tim yang gak bisa main,,terus buat turun bintang kita..",keluhan
1,BUG semakin parah game gak berkembang ke yang lebih baik !!!,keluhan
1,aku gak butuh minta maaf mu moonton gua dah muak sama game mu ini makan nih bintang satu nya,keluhan
1,"Serah dah, gacha Kapitalis, main nggak sehat. menyerah saya. sehat - sehat ya moonton.",keluhan
1,"sumpah semenjak update udah susah buat menang, karena dapat tim dark sistem, kembali kan seperti biasanya aja ga usah pilih role dulu mending 1 role utama ini harus w",keluhan
1,game pepeq,keluhan
1,"game kikir tim ,kasih tim aja GK ikhlas mikir dong monton kasih tim yang bener masa tim lawan mantan IMO atau mantan glory pas di cek tim sendiri ada mentok Mawi nabrak legen monton honor padahal rank gw glory masa ngasih tim yang kek ginian GK adil moonton dasar game GK jelas",keluhan
1,"banyak yang ngasih ulasan enga pada di tanggepin, game rusak",keluhan
1,saya suka sekali game ini😁,keluhan
1,"Aku kasih bintang 1 aja season ini bener bener kesel bangat ama moonton udh jaringan gk jelas padahal bagus ditambah tim yg gk jelas mulu, untuk season ini makasih moonton udh banyak di kasih lostreak teruss kalo masih gini teruss jadi pengen hapus ml aja.",keluhan
1,tim kaya bot trs,keluhan
1,"di kasih tim busuk mulu,gak abis abis setim yang main pao",keluhan
1,Good,keluhan
1,apalah game ini... gak nyampe semenit ditinggal udah AFK.. makin hari makin GK asik,keluhan
1,amit amit. jelek -∞/10 mendingan talking Tom friend 2 daripada lo,keluhan
1,"parah , game tolol",keluhan
1,jlk lemot jaringan gw baik2 aj tp gk bisa masuk klo login lama bgt,keluhan
1,WOI MOONTON BABI LU BISA BIKIN GAME GAK BIKIN GAME KOK PEMAIN NY PADA TOLOL SEMUA COBA LU MAIN IN GAME LU DI RANK EPIC LEGEND TEAM GAK BISA MAIN GAK ADA YANG BANTU BODOH BUTA MAP COBA TUH GAME YG LU BUAT MAININ TOLOL MOONTON T NYA TOLOL YATIM BODOH,keluhan
1,game yg udh penuh dgn darksystem ..... gw GK bakalan mainin lagi nih game ...,keluhan
1,"kalo mau rating game nya tinggi perbaiki game ko Tolol gimana player gak betah main game ni mau main aja gak bisa menang"" dapat tim yg gak serius main gw saranin kasih rating rendah aja ni game, to long di bedain dong org yg serious main sama yg buat senang senang ini game gak recommend buat dimainin mending kalian kasih Bintang 1 mending ni game jelekin aja , bukannya bikin senang malah bikin stres, GAME TOLOL gk usah main game ini bisa geger otak kalian mending main hok aja Malian",keluhan
1,"GAME INI COCOK YANG BUAT MEMPERPENDEK UMUR, SEMANGAT TERUS YAA MOONTON DENGAN DARK SYSTEM NYA SARAN GUA MAIN GAME SEBELAH AJA LEBIH SEIMBANG PERTANDINGAN NYA",keluhan
1,"Montoon lu bisa gak sih Jagain hati player setia.gua capek montoon, Gua padahal udah setia ama game lu. tapi ini balasanya lu kalo beri lawan yang imbang bisa gak sih gua capek Lod strek mulu Udah males kalah mulu.plis lah ya tolong di perbaiki",keluhan
1,kalo emang game ini seru ga ush ngasih orang lose mulu,keluhan
1,"Yo kawan² kita pindah k games lain aja ml ngk seasik dulu,d kasih lose Mulu tim yg ngk gerti main",keluhan
1,"kasih aja trus kalah ny dari legend 3 turun ke epic gara² lu ,lu ngasih tim yg ngotak Napa capek gw main cuma bikin stress,lu sering kasih tim yg ga paham main percuma lu ngasih pemilihan role tapi gak guna,main solo di kasih tim beban,main party nabrak penjoki maksud lu apa si?, moonton-moonton,banyak orang jadi stress gara-gara game lu",keluhan
1,game apa ni cok masa honor ketetmu tim legend drak sistem,keluhan
1,ngak usah main game ini sobat buang² waktu aj dasar game ngak bermanfaat mending main game sebelah,keluhan
1,"jangan main game ini,monton ga jelas",keluhan
1,"oke singkat saja, ketika memain kan rank bintang nya turun naik turun naik",keluhan
1,makin sini makin ga jelas matchmaking nya...... entah dr mana statistik pembagian nya...... banyak tim ga jelas.... moonton udah ga mampu nge manage matchmaking nya......,keluhan
1,makin hari makin buruk..jaringan 20ms tapi bisa patah..udah gitu semua team mengalami hal yang sama.. bosan main dsini mending cari game lain makin enggak jelas mlbb ini udah gitu ketemu lawan yang enggak seimbang auto uninstal,keluhan
1,GAME ANJJJ,keluhan
1,makin update sistem nya makin ngawur ngga jelas jringan bagus di lag in udah lumrah d game yang yang satu ini.,keluhan
1,apalah Moonton Ngasih Tim Gak Jelas Perbaiki dulu Sana Matchmaking mu Moonton Udh 5 Kali Gua Lostreak gua Udh Muak,keluhan
1,sinyal tod anjg benerin,keluhan
1,tolong di bantu imjawab kenapa sya tdk bisa masuk lpbi saat main ml ..,keluhan
1,dapat tim tidak mendukung tapi bacot nya kelewat batas bikinn gw stuck di epic,keluhan
1,klo rank nya naik ko kaga dinaikin klo rank turun malah diturunin,keluhan
1,GAME GAK JELAS BISA BISANYA EROR SAAT MAIN DAN SATU LAGI KALAU KASIH MUSUH YANG NORMAL DONG MASA GW MAIN DILEGEND DI PERTEMUKAN MYTICH HONOR SAMPAI SETRES GW PADAHAL MAIN SOLO KAGA PARTY AN MALAH DIKASI HONOR,keluhan
1,pliss berikan saya ws monton udh cape ngestak mitik tolong di hpuss drak sistem ny,keluhan
1,"game kikir, suka php",keluhan
1,"Pindah game sebelah aja guys lebih seru, soalnya moonton kalau ngasih lostreak ke player solo rank suka nggak kira kira",keluhan
1,game monyet,keluhan
1,"game ga ramah buat anak anak, full dark system,pantes di hapus dari aplikasi download mana pun",keluhan
1,sering bug padahal koneksi aman,keluhan
1,"tim yang dipilih monton dark sistem semua,banyak bak",keluhan
1,"game jelek, mau naik rank malah dikasih musuh gasetara, aneh lu moonton ga worth it ni game jelek",keluhan
1,dapat tim selalu ga jelas apalah monton,keluhan
1,sinyalnya jelek bngt padahal jaringan hijau udah mah susah di gerakin mending nggak usah download dah nih apk bikin orang stres aja,keluhan
1,game ny seru tpi tim ny gk seimbang kadang beban kadang jago walaupun kita jago tapi tetap temen kita bodo banget,keluhan
1,game taik,keluhan
1,game tlol anj lose trek mulu woi ga di kasi menang,keluhan
1,pakai wifi jelek pakai data jelek udah ganti ganti xl axis m3 3 jelek . pebagian tim jelek solo vs tim mulu . gaperlu cepet ngasih tim ngasal,keluhan
1,"game banyak bug, wifi jaringan ijo malah ngeleg yang make itupun cuma 3 orang Wifi-nya kocak kan? monton bukannya malah ngeramein game malah nyepiin game tiap hari dikasih lawan jago tapi kalo tim? dark sistem tiap hari selalu kek gitu naik rank susah timnya kek gitu terus itu gak sekali dua kali 20 match pun ketemu tim ampas terus ,pantes aja banyak game yang nyenggol mlbb dipikir napa ke playernya udah kikir ngelucu lagi",keluhan
1,"Tolong ya monton,game lu nggak ada peforma sama sekali ya,masak game ini bergantung banget sama jaringan ya monton,padahal jaringan bagus"" aja,masak tiba"" hilang . Apa ini game nggak guna,perhatikan dong sebelum di Update,jangan kebanyakan update",keluhan
1,gak wortit bagi player toxsik,keluhan
1,kocak emang,keluhan
1,"game ga ada history seninya mengutamakan war,hilang dan wipeout,berbeda dengan sebelah bener bener ga menikmati",keluhan
1,sumpah lama lama ku hapus juga game burik ini,keluhan
1,gem rusak makin hari makin parah yang main gem dengar semua kita cuma di bodohin nonton di kasih tim drack sistem,keluhan
1,kenapa setiap naik bintang doang harus di kalahin Mulu main sekali Menang di kalahin anda tidak mau rugi tapi anda merugikan saya saya juga main juga pake Kouta Kouta yang saya gunakan itu tidak gratis tolong lah hargai saya dan pemain lainnya 😡😡,keluhan
1,moonton tolong lah kasih tim yang seimbang ketemu dark sistem Mulu ngepush 10 match cuman naik 2 bintang,keluhan
1,game taik,keluhan
1,gak ngotak di kasih tim bot mulu percuma di kasih fitur terbaru KLO masih SM egoisnya,keluhan
1,"yang bener lah, pas main sinyal merah Mulu padahal jaringan bagus, benerin napa",keluhan
1,kepada pihak mobile legends bang bang tollong lahh jika saya main solo kasih kemenangan masak kalo mabar menang terus solo kalah aneh tolong lag kasih saya kemenangan untuk ke glory.. jika game selanjutnya sampai seterusnya kalah maka saya akan sebar bahwa game mobile legends bang bang adalah game membuat kalahhh!!,keluhan
1,"kalo ngasih tim tuh yang bener moonton, main 6x win cuma 2, sisanya dapet tim darksistem semua, males gue lama' mau tak hapus aja ml kaga seru setiap main dapet tim kga jelas, kalo misal ada kalahnya juga ngotak lah paling cuma 1 atau 2 kali kalah, lah gue dapet tim dark mlu kga pernah dapet tim bener, mending kalo mainnya party kalah juga wajar lah gue mainnya solo dikasih tim kga pernah bener dark mulu gue main game ini cape tinggal 1 bintang lagi naik mythic sulit amat",keluhan
1,makin ngeleg parah . kalu gamenya lag terus menerus mending hapus saja aplikasinya.,keluhan
1,saya kecewa dengan respon kalian padahal saya sudah bersusah payah selama 3 hari untuk memulihkan akun saya yang saya pegang sendiri dan kalian tidak memili kepercayaan sedikit pun kepada saya padahal saya sudah memberikan informasi sebanyak mungkin dan kalian merespon dengan sangat mengecewakan saya benar benar pemilik akun bahkan saya sering bermain dengan itu tapi ketika saya ingin memulihkan akun tersebut serasa saya yng jadi pencuri akun tersebut semoga kalian runtuh dan game tutup,keluhan
1,Sangat leg perbaiki jaringan,keluhan
1,jangan maen ini game soal nya game rusak bikin emosi masa iya gua maen tim nya drak sistem semua lebih Bae jangan maen ini game,keluhan
1,montoon nyg Wei winstreak nek ora game e tok hapus yakin sumpah,keluhan
1,woi monton baca ini Lo kalo ngasih musuh yang sesuai sih tolol,keluhan
1,"game tolol, jelek, busuk, sistem busuk, coba kau pikir, main solo di mythick, dapet tim trio, kok bisa ada legendnya 3, yang trio mythick 1 legend 2, trus 1 legendnya dari mana? dan tim gw legendnya 3, tim musuh legendnya 1, apa itu adil? kecewa sumpah, klo gini trus mending pindah main hok, grafik bagus, konsisten, ayo semua pada pindah, udah rusak ini game, dan mslah bug jaringan, itu pasti semua player merasakannya",keluhan
1,Tim sangat tidak seimbang.,keluhan
1,"jaringan monton busuk x taiiikkk game buat emosi bangke main berjam2,,,leg Mulu bosan main game ini,,,asal war hilang jaringan,mending game sebelah,,UNISTAL LEBIH BAIK,,gak modal x sama jaringan ,,,udah 3 bln makin parah jaringan nya",keluhan
1,"Moba idiot rusak, tidak merekomendasikan 👎 mending game sebelah",keluhan
1,game TOLOL,keluhan
1,permainan yng paling menyebalkan,keluhan
1,blokir aja min permainan membosankan banyak kekalahan,keluhan
1,"parah moonton,,,di kasih losestreak ,,,gameplay ku sudah bagus tapi timnya di kasih bot....mantan honor 8x masa losestreak sampai ke rank grandmaster,,,ngga masuk akal... aku coba komplain di Medsos resmi Moonton,,akun ku di Blokir tidak bisa ikut Komentar....Fiks ini moonton sudah blacklist AKUN game dan medsos ku ..mungkin yang lain punya masalah yg sama aku juga kena blokir jika komentar negatif...parah parah..hahahah",keluhan
1,game rusak,keluhan
1,Iki game ake bot e bucin beban pula mending game HOK ramah banyak gratis mudah naikin rank gak kayak game ini makin lama makin banyak player toxic beban gak kayak dulu makanya ratingnya tambah buruk padahal dulu juga yang donlowd 1m skarang g nyampe game,keluhan
1,aku gk nge cheat malah di ban MOONTON PUKI,keluhan
1,jangan di mainin gem nya jelek di bikin kalah trus gak bisa menang gak seru jangan di donlot,keluhan
1,ini game kikir?,keluhan
1,game gila,keluhan
1,ts pmo bring me hayagura back,keluhan
1,ayolahhhhh moonton kembalikan semua bintang ku nyoh ku kasih bintang satu,keluhan
1,"Alhamdulillah udh hapus ni game ,buat kalian hati hati dengan game ini berbahaya ,gua pindah hok karena dsna macth nya lebih seimbang gamenya jg bGus",keluhan
1,"kasih tim yang seimbang napa, tim lawan ngerti main tim sendiri kagak",keluhan
1,kikir jahanm banyak drak sistem nya hama kalo ngasi skin nanggung,keluhan
1,Game bosok,keluhan
1,game pepek,keluhan
1,Nik pitam main ini sumpah,keluhan
1,gema sempah banyak main cupu gak ada baik kata kata gak sopa lawah jago malas dapat tim gak gunah ini apa lagi jari leg sudah kalah 9999 kali ini sudah pelti dapat mena lagi dan gak di kasih,keluhan
1,"thanks skin gratisnya moonton. skrg w ngejar skinnya ja dah, ga ngejar rank. ngapain, bikin sakit hati doang.",keluhan
1,game ini tidak bagus untuk di mainkan karena setiap game ini update akan semakin susah untuk di main kan di hp yang mempunyai memori rendah,keluhan
1,banyak dark sistem,keluhan
1,tolong ya jaringan di bagusin padahal data aku bagus loh,keluhan
1,gem nya bagus tapi kalo kasi tim yang bener aja Reng turun ke geren master pada hal renggua Uda ada di epic mala turun,keluhan
1,game kikir,keluhan
1,makin ke sini malah gk minat main ml mau main udh di atur main di posisi apa mau tuker belum tentu mau tuker tim nya,keluhan
1,"Whoever made the game, please be fair in the game, I've lost twice in a row, damn it.",keluhan
1,"Game kalo buat main pasti jaringan ilang sistem ML parah,, padahal buka yg Lain Normal.",keluhan
1,"game rusak ini guys, jgn di download, tim sama musuh ga seimbang, mn belakangan ini lag parah pdhl sinyal gw bagus, game aneh buriq on ol",keluhan
1,tolong monton gw Player solo sering dapat tim kek Computer update sekarang bukan nya bagus malah sering dapat tim gak jelas tolong di perbaiki ngepush rank bukannya naik malah turun terus main ber jam jam bukannya nambah bintang tolong lah monton kasihan solo player,keluhan
1,"game tolol, gak mutu sama sekali",keluhan
1,gw makin benci sama moonton ngotak lah ngasih ls 25 kalik ws nya sekali dua kali kan kocak saya ga mau tau kalo anda tidak mengasih saya ws saya akan pensi dari game ini😒,keluhan
1,moonton game lu bnyk dark sistem yatim cape gw ls mulu,keluhan
1,aku mah di kasi tim bot terus sama monton,keluhan
1,"game ini sangat tidak bagus untuk anak"" usia 10-30",keluhan
1,semoga aja bangkrut ini games amin,keluhan
1,tidak ramah bintang satu,keluhan
1,dapet tim beban Mulu heran,keluhan
1,better,keluhan
1,game kikirrrr,keluhan
1,"monton punya dendam apsi ke aku🙂 udh hmpir 1 bulan ngasi tim dark sistem,wktu itu udh mau honor bintang 24,eh turun"" smpe 10 sumpah ngasih tim nya ga ngotak bgt,apa emg ak ga di takdirkan buat naik glory🙂🔥 pdhl ak juga pgn tau rasanya glory gmna,smpe season ini pertandingan smpe 300 lebiii🙂🔥",keluhan
1,kalau kau tak suka fany buang ja pany tu montonGem burik ada paket kok tetep ngelek. Udah satu Minggu update 3x babi lah ini gem,keluhan
1,game kayak taik,keluhan
1,game scam katanya bug jaringan udh diperbaiki kok gw masih ngebug sih gegara bug lu gw jadi kalah padahal tinggal end minimal kalo orang kasih saran itu di perhatiin bukan dikacangin pantesan game kek gini g rame di luar negeri,keluhan
